FEN
4Q3/6K1/6P1/8/6k1/8/8/8 w - - 0 64
8/8/5k2/6Pp/4K3/8/8/8 b - - 0 50
8/8/5k2/4RP2/8/5K2/8/8 b - - 0 64
8/8/2R5/4k1K1/8/8/6P1/8 b - - 0 58
8/8/2k3pK/2n5/8/8/8/8 w - - 0 62
8/8/2K5/2P5/3P4/k7/8/8 w - - 0 77
8/8/3K4/8/p1Q5/k7/8/8 w - - 0 59
8/8/6K1/8/8/8/Q4P2/1k6 b - - 0 54
8/8/8/6k1/r7/7K/6P1/8 w - - 0 54
8/8/3K4/8/2r5/4k3/p7/8 b - - 0 64
8/5k2/8/6p1/8/5K1P/8/8 w - - 0 53
8/8/1k6/1R1R4/8/7K/8/8 b - - 0 42
8/8/2k5/1R6/2P5/6K1/8/8 b - - 0 43
8/1K4R1/8/8/8/8/5kp1/8 b - - 0 74
Q7/8/8/2K4p/7k/8/8/8 w - - 0 66
2QQ4/8/8/1k6/5K2/8/8/8 b - - 0 63
8/P7/8/1P6/K1k5/8/8/8 w - - 0 53
8/8/8/3p2p1/6k1/3K4/8/8 w - - 0 77
8/k7/P7/1K6/6P1/8/8/8 b - - 0 51
1K2n3/8/P1k5/8/8/8/8/8 w - - 0 62
8/1K6/8/2k5/8/p7/P7/8 b - - 0 51
8/2p5/8/3K4/7k/8/2r5/8 w - - 0 47
8/4k3/8/5K1R/7P/8/8/8 b - - 0 49
8/Q7/8/p4K2/8/2k5/8/8 b - - 0 48
8/8/8/8/3kP1p1/6K1/8/8 w - - 0 48
5k2/8/K7/8/5qp1/8/8/8 b - - 0 57
8/8/8/5K2/8/4p1k1/4r3/8 b - - 0 71
8/8/8/PK6/8/1kR5/8/8 b - - 0 55
8/8/4p3/8/4k1p1/1K6/8/8 b - - 0 57
8/8/8/6P1/1k6/8/1p6/1K6 w - - 0 53
8/8/8/8/5R2/1p2k3/8/2K5 b - - 0 59
8/7K/6p1/k7/8/7P/8/8 b - - 0 46
8/8/5K2/2r2R2/8/2k5/8/8 b - - 0 63
8/7k/8/4n2K/3N4/8/8/8 b - - 0 57
8/8/Pk2K3/8/8/8/8/1R6 b - - 0 60
8/8/8/p7/k7/8/K7/4b3 w - - 0 58
8/2K2pk1/8/6p1/8/8/8/8 b - - 0 61
4Rr2/3k4/8/8/4K3/8/8/8 w - - 0 77
1K6/P7/8/8/1q6/6k1/8/8 w - - 0 53
8/8/8/2K5/8/5pk1/8/7q b - - 0 54
8/8/6Kp/5P2/8/6k1/8/8 w - - 0 58
8/1k6/4r3/5K2/6p1/8/8/8 w - - 0 68
8/p6k/7r/8/8/6K1/8/8 b - - 0 57
8/2R5/4K3/1k6/5P2/8/8/8 w - - 0 59
8/8/8/8/8/k1K5/pQ6/8 b - - 0 80
8/8/7p/4k2P/8/8/5K2/8 w - - 0 58
1n6/8/8/8/2k3N1/5K2/8/8 b - - 0 59
8/B7/8/4N3/8/8/7k/4K3 w - - 0 57
8/8/8/7P/1N6/k7/4K3/8 b - - 0 62
8/8/6k1/8/8/2B2rK1/8/8 w - - 0 62
3b4/8/8/7K/2b5/5k2/8/8 w - - 0 56
8/8/8/8/3K4/5bk1/3B4/8 w - - 0 63
6k1/8/7Q/7B/8/8/6K1/8 b - - 0 67
6k1/1p6/p7/8/6K1/8/8/8 b - - 0 47
8/8/6p1/8/5r2/4k3/8/4K3 w - - 0 57
8/7P/2k5/8/4N1K1/8/8/8 w - - 0 62
8/5k2/5R1K/8/7P/8/8/8 b - - 0 74
6k1/8/8/6K1/8/8/1p2p3/8 b - - 0 55
8/8/p4P2/4K3/8/1k6/8/8 w - - 0 53
8/6p1/5k1p/8/8/8/4K3/8 b - - 0 59
8/5p2/8/6p1/4k3/8/K7/8 w - - 0 43
8/8/2k5/6K1/2P5/4P3/8/8 b - - 0 49
8/5k2/8/1K6/8/p7/3p4/8 b - - 0 49
8/8/8/8/R7/2N5/3K4/k7 b - - 0 57
8/8/8/1k3K2/2p5/8/8/7r b - - 0 49
8/8/8/8/4K3/8/4p1Q1/6k1 b - - 0 106
8/8/8/7k/2q5/p5K1/8/8 w - - 0 73
8/8/2p5/8/1k2R3/8/8/4K3 b - - 0 56
8/5q2/8/6P1/5k1K/8/8/8 w - - 0 64
8/7K/p6P/8/1k6/8/8/8 b - - 0 58
8/8/1k6/3B4/8/4K3/5R2/8 w - - 0 57
8/8/3k1b2/3B4/4K3/8/8/8 w - - 0 55
8/8/pp6/8/k4K2/8/8/8 w - - 0 50
8/8/8/4K3/1pb5/2k5/8/8 b - - 0 56
8/8/8/8/1k6/5qN1/8/4K3 b - - 0 63
8/8/8/1k6/6PK/7P/8/8 b - - 0 56
8/8/7p/8/6k1/3KP3/8/8 w - - 0 69
8/8/K7/8/1kpp4/8/8/8 b - - 0 60
8/5K2/8/4p3/8/5k2/4q3/8 b - - 0 64
8/1K6/r7/6k1/8/8/R7/8 w - - 0 65
8/8/8/6k1/8/r3N3/5K2/8 w - - 0 63
8/8/p7/P1k5/8/8/6K1/8 b - - 0 55
8/8/8/5K2/P7/3k1p2/8/8 w - - 0 67
8/8/pk6/8/5K2/8/1Q6/8 b - - 0 56
8/4kR2/8/8/4KP2/8/8/8 b - - 0 59
6R1/7r/4k1K1/8/8/8/8/8 w - - 0 47
8/8/1p6/pk6/8/2K5/8/8 w - - 0 53
8/8/8/8/5kr1/3K4/8/6R1 w - - 0 63
K7/8/6R1/5k2/8/1P6/8/8 b - - 0 42
8/8/8/p7/q7/8/3k4/K7 w - - 0 68
8/8/8/6p1/6k1/7R/7K/8 b - - 0 62
8/7k/7P/7K/8/8/8/6Q1 b - - 0 71
8/8/8/7p/6p1/6k1/8/6K1 w - - 0 52
3K4/8/8/8/p1k5/P7/8/8 b - - 0 56
8/8/6k1/7p/5K2/5P2/8/8 b - - 0 53
8/7p/8/5k2/7K/8/3r4/8 w - - 0 81
8/5R2/6k1/8/7P/2K5/8/8 b - - 0 57
8/8/8/2K5/2bpk3/8/8/8 w - - 0 59
8/8/4p1k1/4P3/6K1/8/8/8 b - - 0 51
8/7K/7P/2k5/8/6q1/8/8 w - - 0 55
8/8/7P/6k1/3r4/5K2/8/8 w - - 0 88
8/8/7k/7r/3K4/8/8/7R w - - 0 63
